deadline_norm,duration_norm,profit_norm,penalty_norm,arrival_norm,profit_penalty_ratio,urgency,slack_ratio,density_norm,competition,label
0.916667,1.0,0.916037,1.0,0.444444,0.186942,0.142857,0.5,0.916037,1.0,1
0.833333,1.0,0.489615,0.637332,0.5,0.138669,0.5,0.083333,0.489615,1.0,0
1.0,1.0,0.176869,0.046567,0.625,0.685593,0.333333,0.166667,0.176869,1.0,0
0.75,0.2,0.687145,0.776243,0.875,0.159786,0.5,0.083333,1.0,0.8,1
0.666667,1.0,0.785199,0.348856,0.125,0.406278,0.333333,0.166667,0.785199,0.8,1
1.0,0.2,1.0,1.0,1.0,0.180505,0.25,0.25,1.0,0.6,1
0.583333,0.8,0.057499,0.062155,0.25,0.166984,0.5,0.083333,0.071874,0.6,0
1.0,1.0,0.210775,0.048476,1.0,0.837118,0.5,0.090909,0.210775,1.0,1
0.545455,1.0,1.0,1.0,0.0,0.192528,0.5,0.090909,1.0,1.0,1
0.727273,0.8,0.539967,0.102032,0.4,1.0,0.333333,0.181818,0.674959,1.0,0
0.545455,0.4,0.431226,0.456393,0.0,0.181911,0.2,0.363636,1.0,1.0,1
0.181818,0.25,0.060254,0.022093,0.166667,0.389474,1.0,0.0,0.241018,0.166667,1
0.818182,0.5,0.915827,1.0,0.833333,0.130785,0.333333,0.181818,1.0,0.666667,1
0.818182,0.75,0.83888,0.187064,0.166667,0.640404,0.166667,0.454545,1.0,1.0,1
0.909091,1.0,0.31369,0.147093,0.5,0.304545,0.25,0.272727,0.31369,0.666667,0
1.0,1.0,0.67827,0.620494,1.0,0.156102,0.5,0.090909,0.67827,0.666667,1
0.272727,0.25,1.0,0.96686,0.333333,0.1477,1.0,0.0,1.0,0.166667,1
1.0,0.25,0.517557,0.342733,1.0,0.215649,0.2,0.363636,1.0,0.666667,0
0.833333,0.4,0.744658,1.0,0.857143,0.144447,0.333333,0.166667,1.0,0.666667,1
1.0,0.4,0.185692,0.131898,1.0,0.27309,0.25,0.25,0.464231,0.666667,1
0.5,0.2,0.793531,0.037783,0.142857,1.0,0.2,0.333333,1.0,0.5,1
1.0,1.0,0.870735,0.320357,0.714286,0.527234,0.333333,0.166667,0.870735,0.833333,0
0.833333,0.6,0.801086,0.326311,0.142857,0.476211,0.142857,0.5,1.0,1.0,1
0.833333,0.6,1.0,0.876574,0.857143,0.22129,0.5,0.083333,1.0,0.666667,1
0.416667,1.0,0.780545,0.209297,0.0,0.723414,1.0,0.0,0.780545,0.333333,0
0.909091,0.8,0.135217,0.099303,0.857143,0.229791,1.0,0.0,0.169021,1.0,0
0.818182,0.4,0.109201,0.047484,0.714286,0.388095,0.333333,0.181818,0.273001,1.0,0
0.727273,0.8,0.13946,0.094027,0.428571,0.250301,0.5,0.090909,0.174324,1.0,1
0.727273,1.0,0.964493,0.592614,0.428571,0.274658,1.0,0.0,0.964493,1.0,0
0.727273,0.2,0.164694,0.102695,1.0,0.270642,1.0,0.0,0.82347,1.0,0
0.818182,1.0,0.931889,1.0,0.571429,0.157264,1.0,0.0,0.931889,1.0,0
1.0,1.0,1.0,0.767477,0.714286,0.219887,0.5,0.090909,1.0,1.0,1
0.666667,1.0,1.0,1.0,0.714286,0.147649,1.0,0.0,1.0,1.0,1
1.0,1.0,0.816542,0.695512,1.0,0.173342,0.333333,0.166667,0.816542,1.0,1
1.0,0.333333,0.315694,0.139102,0.142857,0.33509,0.090909,0.833333,0.947082,1.0,1
0.666667,1.0,0.113224,0.036832,0.714286,0.453883,1.0,0.0,0.113224,1.0,0
0.666667,0.666667,0.353112,0.096013,0.857143,0.543017,1.0,0.0,0.529668,1.0,0
0.666667,0.333333,0.586341,0.545146,0.857143,0.158806,0.5,0.083333,1.0,1.0,1
0.833333,1.0,0.114071,0.091901,0.142857,0.183268,0.142857,0.5,0.114071,1.0,1
0.916667,0.2,0.761298,1.0,1.0,0.130607,0.25,0.25,1.0,0.857143,1
0.75,0.4,0.624141,0.059938,1.0,1.0,1.0,0.0,1.0,0.857143,0
1.0,0.8,0.573425,0.409513,0.857143,0.240227,0.333333,0.166667,0.716781,0.857143,1
0.5,0.4,0.167249,0.157579,0.285714,0.182086,0.333333,0.166667,0.418122,0.428571,0
0.916667,1.0,1.0,0.585847,0.285714,0.292838,0.2,0.333333,1.0,1.0,1
0.833333,1.0,0.349262,0.462684,0.714286,0.129503,1.0,0.0,0.349262,1.0,0
0.833333,0.6,0.204328,0.176721,1.0,0.198359,1.0,0.0,0.340546,0.857143,0
1.0,1.0,0.642849,0.290217,0.285714,0.380013,0.166667,0.416667,0.642849,1.0,0
1.0,0.2,0.821596,1.0,1.0,0.144157,0.333333,0.166667,1.0,0.333333,1
0.75,1.0,0.584562,0.657663,0.333333,0.155957,0.5,0.083333,0.584562,0.666667,0
0.75,0.6,0.4566,0.613985,0.0,0.130484,0.142857,0.5,0.761,0.833333,0
0.25,0.6,0.825964,0.250766,0.0,0.577922,1.0,0.0,1.0,0.333333,1
0.833333,0.8,1.0,0.994636,0.666667,0.176406,1.0,0.0,1.0,0.666667,1
1.0,0.6,0.806529,0.234483,0.333333,0.603513,0.142857,0.5,1.0,0.833333,1
0.5,0.8,0.248499,0.076437,0.111111,0.570426,0.5,0.083333,0.310623,0.666667,0
0.636364,0.2,0.490345,0.43771,1.0,0.21976,1.0,0.0,1.0,0.857143,1
0.727273,0.4,0.059429,0.054714,0.333333,0.213077,0.2,0.363636,0.148573,1.0,0
0.363636,0.4,1.0,0.945286,0.0,0.207524,0.333333,0.181818,1.0,0.428571,1
1.0,1.0,0.553529,0.506524,0.833333,0.214375,0.5,0.090909,0.553529,0.857143,1
0.818182,0.6,0.589037,0.885522,0.166667,0.13049,0.166667,0.454545,0.981728,1.0,1
0.636364,1.0,0.477473,0.412247,0.0,0.227208,0.333333,0.181818,0.477473,1.0,0
0.636364,0.2,0.953873,1.0,0.833333,0.187121,0.5,0.090909,1.0,0.857143,1
0.909091,0.6,0.276228,0.331439,0.833333,0.163492,0.333333,0.181818,0.46038,0.857143,0
0.333333,0.6,0.130653,0.076667,0.0,0.472727,0.5,0.083333,0.217755,0.5,0
0.583333,0.6,1.0,0.922424,0.125,0.300723,0.25,0.25,1.0,0.833333,1
1.0,0.8,0.504042,0.048788,0.625,1.0,0.25,0.25,0.630052,0.833333,1
0.75,0.2,0.720341,1.0,1.0,0.199818,1.0,0.0,1.0,0.5,1
0.5,1.0,0.425825,0.490303,0.0,0.240915,0.5,0.083333,0.425825,0.833333,0
0.916667,0.6,0.144418,0.252424,0.5,0.158703,0.2,0.333333,0.240696,0.833333,0
0.833333,0.8,0.9078,0.091515,0.375,1.0,0.25,0.25,1.0,1.0,1
0.583333,1.0,0.861975,0.882214,0.25,0.156223,0.5,0.083333,0.861975,1.0,1
1.0,1.0,0.212145,0.189655,0.5,0.178852,0.166667,0.416667,0.212145,1.0,0
0.916667,0.6,1.0,0.19637,0.0,0.814233,0.111111,0.666667,1.0,1.0,1
0.833333,0.2,0.700114,0.489474,0.0,0.228699,0.1,0.75,1.0,1.0,1
0.666667,0.2,0.863678,1.0,1.0,0.138094,0.25,0.25,1.0,1.0,1
1.0,0.4,0.269449,0.258961,1.0,0.523446,0.2,0.333333,0.673622,0.8,0
0.666667,1.0,0.23106,0.648135,0.333333,0.179345,0.5,0.083333,0.23106,1.0,0
1.0,1.0,0.963211,0.351134,0.0,1.0,0.125,0.583333,0.963211,1.0,1
0.5,0.2,0.345354,0.837601,0.666667,0.207424,0.5,0.083333,1.0,0.8,1
0.75,0.6,1.0,1.0,0.833333,0.503072,0.5,0.083333,1.0,1.0,1
0.583333,0.6,0.511706,0.968544,0.166667,0.265785,0.25,0.25,0.852843,1.0,1
0.833333,0.6,0.953564,1.0,0.285714,0.130309,0.166667,0.416667,1.0,0.857143,1
0.583333,0.4,0.331233,0.092634,0.0,0.48864,0.166667,0.416667,0.828083,0.857143,1
1.0,0.8,0.456773,0.344388,0.285714,0.18125,0.142857,0.5,0.570966,0.857143,0
0.916667,0.6,0.551978,0.471142,1.0,0.160102,0.5,0.083333,0.919963,0.714286,1
0.666667,0.8,0.253179,0.174107,0.571429,0.198718,1.0,0.0,0.316474,0.857143,0
0.666667,0.6,0.350134,0.34104,0.285714,0.140299,0.25,0.25,0.583557,0.857143,1
0.166667,0.2,1.0,0.696429,0.142857,0.196223,1.0,0.0,1.0,0.142857,1
1.0,1.0,0.910862,0.22449,0.571429,0.554474,0.25,0.25,0.910862,0.857143,0
0.833333,0.75,0.605511,0.334525,0.857143,0.339786,0.5,0.083333,0.807348,1.0,0
0.916667,0.75,1.0,0.030698,1.0,1.0,0.5,0.083333,1.0,0.714286,1
0.833333,0.5,0.300739,0.242641,1.0,0.232669,0.5,0.083333,0.601478,0.714286,0
0.583333,0.75,0.254928,0.152019,0.428571,0.314799,0.5,0.083333,0.339904,0.714286,0
0.833333,0.25,0.919131,1.0,0.428571,0.17254,0.142857,0.5,1.0,1.0,1
1.0,1.0,0.565748,0.510513,0.714286,0.208031,0.25,0.25,0.565748,1.0,1
0.583333,1.0,0.101927,0.09672,0.0,0.197826,0.25,0.25,0.101927,0.714286,1
1.0,0.5,0.09767,0.092935,0.285714,0.197285,0.111111,0.666667,0.195341,1.0,0
0.833333,0.6,0.205521,0.158789,0.2,0.243073,0.142857,0.5,0.342535,1.0,0
0.583333,0.4,0.717235,0.595949,0.2,0.226023,0.2,0.333333,1.0,1.0,1
0.5,0.6,0.839364,1.0,0.6,0.157635,1.0,0.0,1.0,1.0,1
0.75,1.0,0.630712,0.368983,0.8,0.321015,1.0,0.0,0.630712,1.0,0
0.833333,0.4,0.457203,0.124809,1.0,0.687958,0.25,0.25,1.0,1.0,1
0.75,1.0,1.0,0.648878,0.4,0.289426,0.333333,0.166667,1.0,1.0,0
1.0,0.6,0.495941,0.169026,0.8,0.551031,0.166667,0.416667,0.826568,1.0,1
0.818182,1.0,0.634297,0.541951,0.5,0.219748,0.5,0.090909,0.634297,1.0,0
1.0,0.6,0.595452,0.639787,0.666667,0.174745,0.2,0.363636,0.992421,0.857143,1
0.545455,0.4,0.748934,0.795731,0.166667,0.176714,0.25,0.272727,1.0,0.857143,1
0.545455,0.4,0.841465,1.0,0.166667,0.15799,0.25,0.272727,1.0,0.857143,1
0.818182,1.0,0.320069,0.464868,0.666667,0.129273,1.0,0.0,0.320069,0.857143,0
0.363636,0.2,0.786515,0.72102,0.166667,0.204811,0.333333,0.181818,1.0,0.571429,1
0.545455,0.2,0.411653,0.076786,0.166667,1.0,0.2,0.363636,1.0,0.857143,1
0.909091,0.2,1.0,0.796917,1.0,0.235603,0.25,0.272727,1.0,0.428571,1
1.0,0.4,0.621754,0.195901,1.0,0.452009,0.25,0.25,1.0,1.0,1
0.666667,0.8,0.60559,0.354523,0.571429,0.243276,1.0,0.0,0.756987,1.0,0
1.0,0.6,1.0,1.0,0.142857,0.142418,0.111111,0.666667,1.0,1.0,1
1.0,1.0,0.490771,0.22011,0.285714,0.317544,0.166667,0.416667,0.490771,1.0,0
0.833333,0.8,0.802586,0.879548,0.857143,0.129956,1.0,0.0,1.0,1.0,0
1.0,0.8,0.940348,0.92559,0.714286,0.144689,0.25,0.25,1.0,1.0,1
0.666667,0.8,0.119095,0.09149,0.0,0.18539,0.2,0.333333,0.148868,1.0,0
0.833333,0.4,0.460736,0.19501,0.428571,0.336481,0.166667,0.416667,1.0,1.0,1
1.0,0.6,0.396433,0.112937,0.714286,0.588806,0.25,0.272727,0.660721,1.0,0
0.545455,0.4,0.923,1.0,0.428571,0.154825,0.5,0.090909,1.0,0.833333,1
1.0,1.0,0.296822,0.322798,0.428571,0.154243,0.25,0.272727,0.296822,1.0,0
0.818182,0.4,0.273584,0.194058,1.0,0.236482,1.0,0.0,0.683959,0.833333,0
1.0,1.0,1.0,0.417404,0.571429,0.401868,0.333333,0.181818,1.0,1.0,1
0.818182,1.0,0.538249,0.505268,0.571429,0.178691,1.0,0.0,0.538249,1.0,0
0.727273,0.2,0.631453,0.541509,0.428571,0.195603,0.2,0.363636,1.0,1.0,1
0.9,0.6,0.619747,0.572066,0.666667,0.218673,0.333333,0.2,1.0,1.0,0
0.8,0.6,0.696998,0.415816,0.833333,0.338344,1.0,0.0,1.0,1.0,0
1.0,1.0,0.943286,1.0,0.166667,0.190402,0.2,0.4,0.943286,1.0,1
0.8,0.4,0.566825,0.482781,0.666667,0.236988,0.333333,0.2,1.0,1.0,0
1.0,0.8,1.0,0.765944,0.0,0.26353,0.142857,0.6,1.0,1.0,1
0.9,0.4,0.712006,0.716518,0.333333,0.200579,0.166667,0.5,1.0,1.0,1
1.0,0.8,0.197788,0.13074,1.0,0.305366,1.0,0.0,0.247235,1.0,0
1.0,0.75,0.399869,0.498601,0.571429,0.189589,0.166667,0.416667,0.533158,1.0,1
0.916667,0.75,1.0,1.0,1.0,0.2364,0.5,0.083333,1.0,1.0,1
0.666667,1.0,0.295464,0.043208,0.428571,1.0,0.5,0.083333,0.295464,1.0,0
0.916667,0.5,0.941091,0.170967,0.571429,1.0,0.166667,0.416667,1.0,1.0,1
0.666667,0.5,0.185141,0.330121,0.857143,0.13258,1.0,0.0,0.370283,1.0,0
0.666667,1.0,0.098619,0.092944,0.571429,0.250836,1.0,0.0,0.098619,1.0,0
0.583333,0.25,0.153674,0.282653,0.8,0.133299,0.333333,0.166667,0.614694,1.0,1
0.583333,1.0,0.336641,0.208514,0.4,0.395833,0.5,0.083333,0.336641,1.0,1
1.0,0.5,1.0,0.084275,0.4,1.0,0.111111,0.666667,1.0,1.0,1
0.916667,0.75,0.583274,1.0,1.0,0.143006,0.25,0.25,0.777699,1.0,1
0.75,1.0,1.0,0.971653,0.428571,0.178183,0.5,0.083333,1.0,1.0,1
1.0,0.4,0.563588,0.505616,1.0,0.192983,0.25,0.25,1.0,1.0,1
0.916667,0.6,0.579446,0.649314,0.714286,0.154503,0.25,0.25,0.965743,1.0,1
0.666667,0.8,0.454742,0.113211,0.285714,0.695433,0.333333,0.166667,0.568428,1.0,0
0.75,0.2,0.84914,1.0,0.0,0.147014,0.111111,0.666667,1.0,1.0,1
0.833333,0.6,0.574915,0.553218,0.571429,0.179923,0.25,0.25,0.958192,1.0,0
0.5,0.8,0.951542,1.0,0.25,0.156019,1.0,0.0,1.0,0.666667,1
1.0,1.0,0.069628,0.04675,0.125,0.244206,0.142857,0.5,0.069628,1.0,0
0.916667,0.8,0.520069,0.12821,0.5,0.665102,0.25,0.25,0.650086,1.0,1
0.916667,0.8,0.31767,0.051565,0.75,1.0,0.5,0.083333,0.397088,0.666667,0
1.0,0.4,1.0,0.904294,1.0,0.181318,0.333333,0.166667,1.0,0.666667,1
0.833333,0.6,0.279736,0.04374,0.5,1.0,0.25,0.25,0.466226,1.0,0
0.5,0.4,0.801517,0.657103,0.5,0.2,1.0,0.0,1.0,0.666667,0
0.9,1.0,0.364178,0.181371,0.428571,0.687209,0.5,0.1,0.364178,0.8,0
0.7,1.0,1.0,0.79754,0.0,0.429132,0.333333,0.2,1.0,0.8,1
0.9,0.4,0.278525,0.144815,1.0,0.658252,1.0,0.0,0.696313,0.6,0
1.0,0.8,0.461333,1.0,0.142857,0.157891,0.166667,0.5,0.576666,1.0,0
0.9,0.8,0.731334,0.097715,0.285714,1.0,0.25,0.3,0.914168,1.0,1
0.3,0.2,0.31139,0.356063,0.285714,0.299309,1.0,0.0,1.0,0.6,0
0.666667,1.0,0.93532,0.259972,0.142857,0.479968,0.25,0.25,0.93532,1.0,0
0.833333,1.0,0.172238,0.14446,0.857143,0.15906,1.0,0.0,0.172238,0.857143,0
0.916667,0.5,0.295681,0.31385,0.857143,0.125684,0.25,0.25,0.591362,0.857143,0
0.75,0.5,0.565926,0.59349,1.0,0.127211,1.0,0.0,1.0,0.857143,1
1.0,1.0,1.0,1.0,0.428571,0.133407,0.166667,0.416667,1.0,1.0,1
0.833333,0.5,0.565718,0.163296,0.0,0.462171,0.111111,0.666667,1.0,1.0,1
0.666667,0.75,0.927222,0.85651,0.428571,0.144421,0.333333,0.166667,1.0,1.0,1
0.5,0.5,0.676184,0.24349,0.142857,0.370478,0.25,0.25,1.0,0.571429,1
1.0,0.8,0.920545,0.20835,0.111111,0.74535,0.125,0.583333,1.0,1.0,1
0.916667,0.6,0.780225,0.134039,0.555556,0.981967,0.25,0.25,1.0,0.714286,1
0.833333,1.0,0.108467,0.138434,0.555556,0.132179,1.0,0.0,0.108467,0.714286,0
0.416667,0.4,0.179633,0.062525,0.0,0.484665,0.25,0.25,0.449082,0.428571,1
1.0,0.2,1.0,0.894726,1.0,0.188547,0.333333,0.166667,1.0,0.571429,1
0.916667,1.0,0.114387,0.04974,0.444444,0.387952,0.333333,0.166667,0.114387,0.857143,0
0.333333,0.2,0.796921,1.0,0.0,0.134439,0.25,0.25,1.0,0.285714,1
0.666667,0.2,0.465246,0.472034,0.777778,0.166272,1.0,0.0,1.0,0.571429,1
0.545455,0.2,0.434212,0.703143,0.0,0.151836,0.166667,0.454545,1.0,0.666667,1
0.909091,0.8,1.0,0.467733,1.0,0.525675,1.0,0.0,1.0,0.833333,1
1.0,1.0,0.115714,0.132716,0.0,0.214376,0.142857,0.545455,0.115714,1.0,0
0.909091,0.6,0.601735,0.283109,0.333333,0.522597,0.166667,0.454545,1.0,1.0,1
0.909091,0.2,0.873217,1.0,1.0,0.214703,0.25,0.272727,1.0,0.833333,1
0.909091,0.2,0.37122,0.304994,0.5,0.299264,0.142857,0.545455,1.0,1.0,1
0.636364,0.4,0.572977,0.847082,0.833333,0.166313,1.0,0.0,1.0,1.0,0
0.545455,0.8,0.622784,0.307112,0.5,0.277232,1.0,0.0,0.77848,1.0,0
1.0,0.4,0.844667,0.460866,0.5,0.25056,0.125,0.636364,1.0,1.0,1
0.909091,1.0,0.922988,0.747914,0.25,0.168712,0.2,0.363636,0.922988,1.0,0
0.545455,0.4,0.440134,0.218315,0.75,0.275614,0.5,0.090909,1.0,1.0,1
0.545455,1.0,1.0,0.474573,0.0,0.28807,0.5,0.090909,1.0,1.0,1
0.727273,0.6,0.548242,0.399881,0.75,0.187432,0.333333,0.181818,0.913736,1.0,0
0.909091,0.6,0.923278,1.0,0.5,0.126222,0.166667,0.454545,1.0,1.0,1
0.818182,0.8,0.680616,0.689511,1.0,0.134947,0.5,0.090909,0.85077,1.0,0
0.75,1.0,0.970766,0.457777,0.5,0.269337,1.0,0.0,0.970766,1.0,0
1.0,0.2,1.0,1.0,0.375,0.127009,0.111111,0.666667,1.0,1.0,1
1.0,0.2,0.963102,0.625538,1.0,0.195548,0.25,0.25,1.0,0.857143,1
0.666667,0.2,0.833512,0.751641,0.375,0.140843,0.2,0.333333,1.0,0.571429,1
0.833333,0.6,0.804456,0.509848,0.875,0.2004,1.0,0.0,1.0,1.0,1
0.833333,0.2,0.874153,0.581843,1.0,0.190817,0.5,0.083333,1.0,0.857143,1
0.75,0.2,0.393583,0.243604,1.0,0.205204,1.0,0.0,1.0,0.857143,0
0.75,1.0,0.789483,0.37401,0.125,0.268099,0.25,0.25,0.789483,1.0,1
0.833333,0.4,1.0,1.0,0.6,0.169841,0.166667,0.416667,1.0,1.0,1
0.75,1.0,0.200647,0.240066,0.4,0.141953,0.333333,0.166667,0.200647,1.0,0
0.833333,1.0,0.264043,0.030764,1.0,1.0,1.0,0.0,0.264043,1.0,0
0.75,0.8,0.058113,0.074895,1.0,0.131785,1.0,0.0,0.072642,1.0,0
0.833333,1.0,0.532075,0.050906,0.0,1.0,0.166667,0.416667,0.532075,1.0,1
1.0,1.0,0.374016,0.301227,1.0,0.210881,0.333333,0.166667,0.374016,1.0,1
0.666667,0.6,0.259299,0.114082,0.6,0.386035,0.333333,0.166667,0.432165,1.0,0
0.833333,1.0,0.741348,0.288042,0.4,0.437127,0.25,0.25,0.741348,1.0,0
1.0,0.6,1.0,0.470464,1.0,0.426963,0.5,0.090909,1.0,0.666667,1
0.545455,0.6,0.510135,0.592375,0.285714,0.172984,0.5,0.090909,0.850225,0.666667,0
0.909091,0.2,0.781488,1.0,0.714286,0.156978,0.2,0.363636,1.0,1.0,1
1.0,1.0,0.715876,0.292304,0.428571,0.491948,0.25,0.272727,0.715876,1.0,1
0.818182,1.0,0.432731,0.277237,0.333333,0.346656,0.25,0.272727,0.432731,1.0,0
1.0,1.0,0.614654,0.388966,1.0,0.350954,0.25,0.272727,0.614654,1.0,0
0.454545,0.4,0.785304,1.0,0.666667,0.174409,0.5,0.090909,1.0,1.0,1
1.0,0.8,0.374804,0.085999,0.0,0.967925,0.125,0.636364,0.468505,1.0,1
0.818182,0.8,1.0,0.145341,0.333333,1.0,0.2,0.363636,1.0,1.0,1
0.833333,1.0,0.581924,0.429898,0.75,0.187041,0.333333,0.166667,0.581924,1.0,1
0.5,0.2,1.0,1.0,0.75,0.138177,0.333333,0.166667,1.0,1.0,1
0.416667,0.2,0.53791,0.184308,0.5,0.403275,0.333333,0.166667,1.0,1.0,1
1.0,1.0,0.264195,0.203962,1.0,0.178983,0.25,0.25,0.264195,1.0,0
0.833333,0.75,1.0,1.0,0.444444,0.13637,0.25,0.25,1.0,1.0,1
0.833333,0.25,0.862003,0.4891,1.0,0.240343,1.0,0.0,1.0,0.6,1
0.5,0.5,0.547616,0.336315,0.444444,0.22205,1.0,0.0,1.0,0.8,1
1.0,0.25,0.795191,0.84945,0.0,0.12766,0.083333,0.916667,1.0,1.0,1
0.416667,0.25,0.373685,0.291783,0.444444,0.174649,1.0,0.0,1.0,0.6,1
0.916667,1.0,0.992212,0.450531,0.555556,0.300331,0.333333,0.166667,0.992212,0.8,0
0.916667,1.0,0.219934,0.064599,0.166667,0.660615,0.166667,0.416667,0.219934,1.0,0
0.833333,1.0,0.868674,0.224806,0.5,0.749779,0.333333,0.166667,0.868674,1.0,0
0.333333,0.4,0.121082,0.022461,0.333333,1.0,1.0,0.0,0.302704,0.5,0
1.0,0.8,1.0,0.227986,0.833333,0.85109,0.25,0.25,1.0,0.833333,1
0.916667,0.4,0.920815,1.0,1.0,0.178672,0.25,0.25,1.0,0.833333,1
0.75,0.8,0.493444,0.336315,0.666667,0.284693,0.5,0.083333,0.616805,0.833333,0
0.75,0.8,0.270949,0.190022,0.5,0.276674,0.333333,0.166667,0.338686,1.0,1
0.416667,1.0,0.934171,0.036839,0.0,1.0,1.0,0.0,0.934171,0.4,0
0.75,0.2,0.779718,0.419222,0.888889,0.344232,1.0,0.0,1.0,0.4,1
0.666667,0.6,0.091516,0.091788,0.444444,0.184529,0.5,0.083333,0.152526,0.6,1
1.0,0.2,1.0,0.337106,1.0,0.549023,0.333333,0.166667,1.0,0.2,1
0.833333,1.0,0.803625,0.160938,0.555556,0.924169,1.0,0.0,0.803625,0.8,0
0.75,1.0,0.749027,1.0,0.111111,0.138629,0.25,0.25,0.749027,0.8,1
0.416667,0.4,0.367185,0.261538,0.142857,0.255224,0.333333,0.166667,0.917961,0.428571,1
0.833333,0.2,0.986358,1.0,1.0,0.179311,0.333333,0.166667,1.0,0.857143,1
0.666667,0.6,1.0,0.419747,0.571429,0.433096,0.5,0.083333,1.0,1.0,1
0.833333,0.2,0.462296,0.061998,0.857143,1.0,0.25,0.25,1.0,0.857143,1
1.0,0.6,0.146394,0.208955,0.285714,0.127363,0.125,0.583333,0.24399,1.0,0
0.75,0.4,0.837691,0.152468,0.857143,0.998795,0.5,0.083333,1.0,0.857143,1
0.75,1.0,0.799924,0.144202,0.428571,1.0,0.5,0.083333,0.799924,1.0,0
0.916667,0.8,0.187066,0.041102,0.714286,0.827374,0.333333,0.166667,0.233832,0.857143,0
0.7,0.4,0.75644,0.407807,0.428571,0.234929,0.333333,0.2,1.0,0.833333,1
0.7,0.8,0.724471,0.041655,0.142857,1.0,0.333333,0.2,0.905589,0.833333,0
0.9,0.4,0.74264,0.592048,1.0,0.158868,1.0,0.0,1.0,0.5,1
0.9,0.6,0.666743,0.141421,0.857143,0.597116,1.0,0.0,1.0,0.833333,0
1.0,1.0,1.0,1.0,0.0,0.126653,0.166667,0.5,1.0,1.0,1
0.9,1.0,0.899034,0.605593,0.142857,0.188023,0.25,0.3,0.899034,1.0,0
0.6,0.6,0.180543,0.039615,0.0,0.577206,0.25,0.3,0.300905,0.666667,0
0.583333,1.0,0.911335,0.059656,0.142857,1.0,0.333333,0.166667,0.911335,0.833333,1
0.666667,0.75,0.614415,0.233787,0.571429,0.354713,0.5,0.083333,0.81922,0.833333,0
0.416667,1.0,1.0,1.0,0.0,0.13497,0.5,0.083333,1.0,0.666667,1
0.333333,0.5,0.677993,0.10086,0.285714,0.907282,1.0,0.0,1.0,0.5,0
0.916667,0.5,0.59477,0.484235,1.0,0.165779,0.333333,0.166667,1.0,0.5,1
1.0,0.75,0.205203,0.064314,0.428571,0.430641,0.142857,0.5,0.273604,1.0,0
0.75,0.5,0.539952,0.142601,0.857143,0.511055,0.5,0.083333,1.0,0.666667,1
1.0,1.0,0.348943,0.575478,0.75,0.168737,0.25,0.272727,0.348943,1.0,0
0.909091,0.4,0.512012,0.277572,0.75,0.513319,0.166667,0.454545,1.0,1.0,1
0.909091,1.0,1.0,0.947936,0.25,0.293565,0.2,0.363636,1.0,1.0,1
0.727273,0.2,0.826746,0.943315,0.0,0.243893,0.125,0.636364,1.0,1.0,1
1.0,0.8,0.559393,1.0,1.0,0.155669,0.25,0.272727,0.699242,1.0,1
0.666667,1.0,0.169628,0.824923,0.5,0.160924,0.5,0.083333,0.169628,1.0,1
0.583333,1.0,0.513883,0.84758,0.166667,0.474484,0.333333,0.166667,0.513883,1.0,1
0.666667,0.25,0.902224,1.0,0.0,0.706076,0.125,0.583333,1.0,1.0,1
1.0,1.0,1.0,0.253347,1.0,1.0,0.333333,0.166667,1.0,1.0,1
0.833333,0.8,0.9287,0.566019,0.857143,0.302058,1.0,0.0,1.0,1.0,0
1.0,0.6,0.687375,0.873786,1.0,0.144822,0.333333,0.166667,1.0,1.0,1
1.0,0.2,0.386352,0.037476,0.857143,1.0,0.166667,0.416667,1.0,1.0,1
0.916667,0.8,0.752241,0.686019,0.857143,0.201868,0.5,0.083333,0.940302,1.0,0
1.0,1.0,0.738741,0.68233,0.142857,0.199317,0.142857,0.5,0.738741,1.0,1
0.916667,0.6,1.0,1.0,0.0,0.184097,0.111111,0.666667,1.0,1.0,1
0.666667,0.2,0.419049,0.389515,0.142857,0.198056,0.142857,0.5,1.0,1.0,1
1.0,1.0,0.886686,0.644844,0.5,0.275641,0.2,0.333333,0.886686,1.0,1
0.75,0.75,0.222454,0.108136,0.25,0.412379,0.2,0.333333,0.296605,1.0,0
0.666667,1.0,0.815213,0.081782,0.25,1.0,0.333333,0.166667,0.815213,0.8,1
0.833333,0.75,1.0,1.0,0.5,0.20046,0.25,0.25,1.0,1.0,1
0.916667,0.5,0.232888,0.082828,1.0,0.563636,0.5,0.083333,0.465776,0.6,0
0.583333,0.5,0.168093,0.267936,0.25,0.125761,0.25,0.25,0.336185,0.8,0
1.0,0.4,0.410729,0.104503,0.875,0.543631,0.333333,0.181818,1.0,1.0,1
0.727273,0.2,0.195025,0.104645,0.625,0.257781,0.333333,0.181818,0.975123,0.857143,1
1.0,0.4,0.169328,0.018408,1.0,1.0,0.5,0.090909,0.423321,0.857143,0
0.909091,0.8,0.972973,1.0,0.75,0.134579,1.0,0.0,1.0,1.0,0
0.909091,0.4,1.0,0.376097,0.0,0.367771,0.111111,0.727273,1.0,1.0,1
1.0,0.6,0.994165,0.833192,0.875,0.165041,0.5,0.090909,1.0,1.0,1
0.909091,1.0,0.828829,0.672048,0.625,0.170586,1.0,0.0,0.828829,1.0,0
1.0,0.8,0.160422,0.092467,0.25,0.239969,0.166667,0.454545,0.200527,1.0,1
